MI11,214,L
infrastructure,212,L
SNAP,211,L
GreenNewDeal,211,L
CHIPSandScience,211,L
CA34,210,L
19thAmendment,209,L
MD08,209,L
IndependenceDay,208,L
NeverAgain,207,L
PBC,207,L
BetterCareBetterJobs,205,L
Tampa,205,L
VT,204,L
MN03,204,L
Queens,202,L
PPP,201,L
TeamMaryland,198,L
AmericanFamiliesPlan,197,L
FY22NDAA,197,L
ParisAgreement,197,L
TeacherAppreciationWeek,196,L
BidenBoom,196,L
Ramadan,195,L
COP26,195,L
TeamDutch,195,L
PearlHarbor,190,L
NationalComingOutDay,189,L
JusticeInPolicingAct,188,L
NativeAmericanHeritageMonth,187,L
HBCUs,186,L
FamiliesBelongTogether,184,L
EndTheShutdown,184,L
LWCF,183,L
TeamUSA,182,L
childcare,182,L
MA7,182,L
FlagDay,180,L
TaxDay,179,L
OnThisDay,178,L
PaidLeave,178,L
LunarNewYear,177,L
WearAMask,176,L
SolvingTheClimateCrisis,175,L
TrumpCare,174,L
Infrastructure,174,L
TransDayOfVisibility,173,L
VotingRights,173,L
WA02,173,L
NationalNursesDay,172,L
PaycheckFairness,172,L
NY17,172,L
WeRemember,171,L
FL05,171,L
MuslimBan,170,L
FarmBill,170,L
Hanukkah,168,L
VoteByMail,168,L
AntilynchingAct,168,L
mentalhealth,167,L
ERA,167,L
HurricaneIan,167,L
KeepFamiliesTogether,167,L
GOP,167,L
InlandEmpire,167,L
CA51,167,L
FY23NDAA,166,L
FreedomToVoteAct,165,L
CROWNAct,164,L
CA38,163,L
GA06,162,L
gunviolence,160,L
ImmigrantHeritageMonth,159,L
TitleX,159,L
CA24,158,L
MentalHealthAwarenessMonth,156,L
MuellerReport,156,L
HappyHanukkah,155,L
HR3,154,L
WorldRefugeeDay,153,L
Censo2020,153,L
SmallBiz,153,L
DC,152,L
NoBanAct,150,L
HEROESAct,150,L
climatecrisis,149,L
Kwanzaa,148,L
TeacherAppreciationDay,147,L
VOTE,146,L
DomesticViolenceAwarenessMonth,145,L
YomHaShoah,145,L
Easter,145,L
GreatLakes,145,L
USPS,144,L
NV04,143,L
FL9,143,L
ProtectingOurDemocracy,142,L
VIStrong,142,L
TitleIX,141,L
BlackMaternalHealthWeek,140,L
NationalPoliceWeek,139,L
BansOffOurBodies,139,L
DoSomething,139,L
LatinaEqualPayDay,138,L
Florida,138,L
TeamTitus,138,L
RamadanMubarak,137,L
StPatricksDay,137,L
IL14,137,L
WA10,137,L
WorldSuicidePreventionDay,136,L
SAFEBanking,136,L
Secure2100,134,L
NC01,134,L
MagicMonday,134,L
MLK,133,L
IL03,133,L
NationalSmallBusinessWeek,132,L
GunViolence,131,L
AAPIHeritageMonth,129,L
BloodySunday,129,L
BidenBudget,129,L
VenturaCounty,129,L
PresidentsDay,128,L
Vaisakhi,128,L
GVSurvivorsWeek,127,L
EnvironmentalJustice,127,L
Census,127,L
NationalNursesWeek,126,L
BuildingABetterAmerica,126,L
CivilRightsAct,126,L
UnionStrong,126,L
SaveTheUSPS,126,L
SandyHook,126,L
GA05,126,L
Veterans,125,L
SaveTheNet,125,L
vote,124,L
COVID19,123,L
TrumpCuts,122,L
CA40,122,L
2020census,121,L
LCVScorecard,120,L
InaugurationDay,120,L
InfrastructureIsCalling,120,L
DDay,119,L
ShopSmall,119,L
SaveUSPS,119,L
MarchOnWashington,119,L
MerryChristmas,119,L
ProtectingOurKidsAct,119,L
MD05,119,L
HumanRightsDay,118,L
NationalParkWeek,117,L
WorldMentalHealthDay,117,L
FreedomToVote,117,L
JusticeinPolicing,116,L
EndHungerNow,116,L
MakeItInAmerica,116,L
OnlyInDistrict1,116,L
NationalInternDay,115,L
MOREAct,115,L
TisAPrivilege,115,L
117thCongress,114,L
Maryland,114,L
RemoveHate,114,L
MO05,114,L
COREAct,113,L
RestaurantRevitalizationFund,113,L
FL07,113,L
NC06,112,L
VA02,112,L
SuicidePreventionMonth,111,L
Medicaid,111,L
Covid19,111,L
CA36,111,L
PublicLands,110,L
GOPshutdown,110,L
FightingFifth,110,L
DidYouKnow,109,L
HotFERCSummer,109,L
ma09,109,L
PostalServiceReformAct,108,L
immigration,108,L
CareCantWait,107,L
Pulse,107,L
FakeEmergency,107,L
IowanOfTheWeek,107,L
ProtectTheArctic,106,L
netneutrality,106,L
HandsOffSNAP,106,L
RestoreTheVRA,105,L
impeachment,105,L
COVID_19,105,L
HappyThanksgiving,105,L
September11,105,L
TransDayOfRemembrance,103,L
DirtyWaterRule,103,L
IRS,103,L
MarshallFire,102,L
DisarmHate,102,L
WomensHealthProtectionAct,102,L
DemDebate,102,L
bipartisan,102,L
CesarChavezDay,101,L
InfrastructureBill,101,L
CharlestonLoophole,101,L
GA07,101,L
CA35,101,L
SaveOurStages,100,L
HongKong,100,L
Vote,100,L
TeamSoto,100,L
WeAreHome,98,L
NAFTA,98,L
AffordableInsulinNow,98,L
SHIELDAct,98,L
HurricaneIda,98,L
PAMapSpotlight,98,L
WorldCancerDay,96,L
FollowTheFacts,96,L
SaferCommunities,96,L
Renew911VCF,95,L
GA13,95,L
SB8,94,L
DefendWomensRights,94,L
CongressionalArtCompetition,94,L
ConstitutionDay,93,L
AssaultWeaponsBan,93,L
CleanWaterAct,93,L
SaveThePostOffice,93,L
BrownvBoard,93,L
Colorado,93,L
NYC,92,L
ForthePeople,91,L
DCstatehood,91,L
BeBoldEndHyde,91,L
FY21NDAA,91,L
MSDStrong,90,L
JohnLewisVotingRightsAct,90,L
PublicSchoolsWeek,90,L
HBCU,90,L
OH11,90,L
CitizensUnited,89,L
CleanAirAct,89,L
cybersecurity,89,L
HR6,89,L
RespectforMarriageAct,88,L
APAHM,88,L
CutMethane,88,L
WorkersMemorialDay,88,L
MadeinWI,88,L
RightToContraception,88,L
RippingOffAmericans,88,L
NY03,88,L
TPS,87,L
InfrastructureWeek,87,L
Bronx,87,L
TX33,87,L
WorldTeachersDay,86,L
DoYourJob,86,L
Jacksonville,86,L
ArmedForcesDay,85,L
JewishAmericanHeritageMonth,85,L
GrahamCassidy,85,L
StopBadRobocalls,85,L
WI,85,L
MarchMadness,84,L
GlobalGagRule,84,L
MentalHealth,84,L
HHM,84,L
Obamacare,83,L
WVStrong,83,L
TBDTv,83,L
NationalPublicLandsDay,82,L
USCitizenshipAct,82,L
PPE,82,L
SayHerName,82,L
jobs,82,L
NationalNightOut,82,L
CultureOfCorruption,82,L
CMFCSummit,82,L
TeamGottheimer,82,L
CongressGoesPurple,81,L
MeToo,81,L
Venezuela,81,L
ArmenianGenocide,81,L
ValentinesDay,81,L
GlobalRespectAct,81,L
SAFEBankingAct,80,L
ENDALZ,80,L
WorldHealthDay,80,L
SaveTheACA,80,L
ReleaseTheReport,80,L
1u,80,L
BigCatPublicSafetyAct,80,L
BackToSchool,79,L
NationalDoctorsDay,79,L
Roe,79,L
HappyMothersDay,79,L
RaisetheWage,79,L
FAMILYAct,79,L
COVID19Colorado,79,L
TDOR,78,L
ReplenishRRF,78,L
DreamAndPromiseAct,78,L
Afghanistan,78,L
TampaBay,78,L
EidAlAdha,77,L
BlackWomensEqualPayDay,77,L
MI14,77,L
PurpleHeartDay,76,L
WeCanDoThis,76,L
California,76,L
Haiti,76,L
SaferInternetDay,76,L
RuralBroadbandDay,76,L
SacramentoCounty,76,L
CA05,76,L
Louisville,76,L
AbortionIsEssential,75,L
4thofJuly,75,L
FlattenTheCurve,75,L
CensusDay,75,L
PA18,75,L
LowerFoodAndFuelCostsAct,75,L
NationalLibraryWeek,74,L
ARP,74,L
RBG,74,L
OregonWay,74,L
TheMomentIsNow,74,L
FreedomRiders,74,L
FamilySeparation,74,L
Parkland,73,L
GunViolenceAwarenessDay,73,L
BlackWomensEqualPay,73,L
DYK,73,L
Appropriations,73,L
LGBT,73,L
HBCUStrong,72,L
FY20NDAA,72,L
CA,72,L
CT,72,L
PaidLeaveForAll,71,L
MMIW,71,L
TokyoOlympics,71,L
GoldStarSpousesDay,71,L
ElectrifyingAmerica,71,L
HoldTrumpAccountable,71,L
DemocratsDeliver,71,L
CT05,71,L
Stockton,71,L
publiclands,70,L
988Lifeline,70,L
BreakFreeFromPlastic,70,L
COP27,70,L
CongressionalAppChallenge,70,L
VeteransSmallBusinessWeek,70,L
GOPFarmBill,70,L
FeedOurInfants,70,L
water,70,L
PGH,70,L
AAPIHM,69,L
FourthofJuly,69,L
Baltimore,69,L
shutdown,69,L
TownHall,69,L
MentalHealthMonth,68,L
PaycheckProtectionProgram,68,L
WWII,68,L
WorkingFamilies,68,L
GoBlue,68,L
paidleave,68,L
KnowYourRights,68,L
Congress4CS,68,L
SanJoaquin,68,L
ADA,67,L
GetCounted,67,L
RemainInMexico,67,L
mhm2012,67,L
AmericanEducationWeek,66,L
ProtectRoe,66,L
ElPasoStrong,66,L
AhmaudArbery,66,L
IranDeal,66,L
ProtectTheDream,66,L
SOTU2020,66,L
ButchLewisAct,66,L
PublicCharge,66,L
GoodFriday,66,L
opioid,66,L
GOPBudget,66,L
Russia,66,L
mapoli,66,L
VietnamWarVeteransDay,65,L
WRDA2020,65,L
equalpay,65,L
WealthTax,65,L
July4th,65,L
Memphis,65,L
Philadelphia,65,L
MOW50,65,L
NoBorderWall,65,L
WalkCT,64,L
StateOfTheUnion,64,L
SuperBowl,64,L
CleanEnergy,64,L
BeCounted,64,L
StopTheSpread,64,L
Halloween,64,L
JohnLewis,64,L
HappyNewYear,64,L
HappyEaster,64,L
MaternalJustice,64,L
SpeakOut,64,L
LGBTQHistoryMonth,63,L
EqualPayAct,63,L
smallbiz,63,L
Inauguration2021,63,L
FundLWCF,63,L
SOTU2022,63,L
Syria,63,L
TakeThemToo,63,L
Impeachment,63,L
Vermont,63,L
RestoringHope,63,L
ADA30,62,L
TreeOfLife,62,L
JointSession,62,L
TransDayofVisibility,62,L
goodtrouble,62,L
EqualRightsAmendment,62,L
LowerDrugCostsNow,62,L
SubHealth,62,L
Stonewall,61,L
BreonnaTaylor,61,L
TransAwarenessWeek,61,L
Covid_19,61,L
ThxBirthControl,61,L
Everett,61,L
TX32,61,L
pandemic,61,L
TPP,60,L
RentReliefNow,60,L
ProtectOurCoast,60,L
ExpandSocialSecurity,60,L
AZ02,60,L
GivingTuesday,59,L
WorldOceansDay,59,L
ActForAbortionAccess,59,L
NationalAgDay,59,L
HumaneAwards,59,L
LoveWins,59,L
ActonClimate,59,L
EvictionMoratorium,59,L
Ida,59,L
FosterYouthVoices,59,L
WomenVetsTaskForce,59,L
HayesInTheHouse,59,L
MaskUpAZ,58,L
Olympics,58,L
ProtectSocialSecurity,58,L
ExpandTheCourt,58,L
StayHome,58,L
GeorgeFloydLaw,58,L
MovingForwardAct,58,L
TruthExposed,58,L
PA06,58,L
DreamAct,57,L
StopAAPIHate,57,L
FUTUREAct,57,L
SupportSurvivors,57,L
VA04,57,L
200Days,57,L
CA31,57,L
FightForVotingRights,57,L
EveryDayInUniformCounts,57,L
MA,57,L
NC02,57,L
FridayswithFrank,57,L
CORPSAct,56,L
WorldFoodDay,56,L
PearlHarborRemembranceDay,56,L
CoryStories,56,L
EmmettTill,56,L
TeamRosen,56,L
NoWarWithIran,56,L
Sacramento,56,L
PSA,56,L
PoliceWeek,55,L
FindYourPark,55,L
MarchForOurLives,55,L
wildfires,55,L
Cuba,55,L
CASHAct,55,L
SubOversight,55,L
CA53,55,L
BiVisibilityDay,54,L
SuicidePrevention,54,L
ImmigrantsAreEssential,54,L
NEPA,54,L
NOBANAct,54,L
MentalHealthMatters,54,L
Zika,54,L
116thCongress,54,L
LatinoMuseum,54,L
VAWA4ALL,54,L
NoSonOlvidados,54,L
TuneIn,54,L
TeamTX07,54,L
OR05,54,L
AAPIEqualPay,53,L
NationalFirstRespondersDay,53,L
Hawaii,53,L
FAIRAct,53,L
CHIPSAct,53,L
EqualPayForEqualWork,53,L
AZ03,53,L
HarveyMilkDay,52,L
RestoreTheVOTE,52,L
WorldOceanDay,52,L
VRAA,52,L
SaveChildCare,52,L
COVIDrelief,52,L
RI,52,L
USA,52,L
ExtendTheMoratorium,52,L
BootPruitt,52,L
ElectionReformAct,52,L
SOPA,52,L
TeamHayes,52,L
CA09,52,L
CaribbeanAmericans,52,L
NationalFarmersDay,51,L
WorldEnvironmentDay,51,L
WorldPressFreedomDay,51,L
HurricaneMaria,51,L
Congress,51,L
Iran,51,L
BBB,51,L
POTUS,51,L
OceanClimateAction,51,L
FF,51,L
EndTheStigma,51,L
ConsumersFirst,51,L
Indy,51,L
TrumpTradeWar,51,L
Apollo11,50,L
MayDay,50,L
wildfire,50,L
HeadStart,50,L
FightFor15,50,L
4thOfJuly,50,L
SmallBusiness,50,L
StopEndlessWar,50,L
InfrastructureDecade,50,L
OH03,50,L
Flushing,50,L
WorldWaterDay,49,L
GreatAmericanOutdoorsAct,49,L
Charlottesville,49,L
AmericanRescueAct,49,L
Title42,49,L
BuyAmerican,49,L
BringDannyHome,49,L
OlderAmericansMonth,49,L
AskHank,49,L
Orlando,49,L
ReadAcrossAmericaDay,48,L
MentalIllnessAwarenessWeek,48,L
PSLF,48,L
Tokyo2020,48,L
WRDA2022,48,L
HousingIsInfrastructure,48,L
StopKavanaugh,48,L
DREAMAct,48,L
DayOfTheGirl,48,L
PassThePROAct,48,L
covid19,48,L
EnviroJusticeNow,48,L
LongOverdue,48,L
forthepeople,48,L
CoronaOutbreak,48,L
AZ09,48,L
SarbanesStandard,48,L
MilitaryFamilyMonth,47,L
WorldSeries,47,L
SemperFi,47,L
HonorWithAction,47,L
ProtectDreamers,47,L
Resist,47,L
Election2022,47,L
HBCUWeek,47,L
EITC,47,L
Pride2021,47,L
HappyKwanzaa,47,L
townhall,47,L
HappyDiwali,47,L
vaccinated,47,L
BlackMenAndBoysAct,47,L
PeopleOverPolluters,47,L
CommunityProjectFunding,47,L
NC,47,L
NY09,47,L
SouthTexas,47,L
ImpeachmentIsNotDead,47,L
MesDeLaHerenciaHispana,46,L
ViolenceAgainstWomenAct,46,L
ClimateStrike,46,L
ADA31,46,L
ThankATeacher,46,L
SpiritDay,46,L
AbolishTheFilibuster,46,L
MondayMotivation,46,L
Omicron,46,L
HIV,46,L
CollegeAffordabilityAct,46,L
FakeTrumpEmergency,46,L
CleanEconomyJobs,46,L
IL06,46,L
TransDayofRemembrance,45,L
VOCAFix,45,L
ConfirmKBJ,45,L
BountyGate,45,L
UniversalChildCare,45,L
MentalHealthAction,45,L
ProtectCleanWater,45,L
PayMoreForLess,45,L
FinancialLiteracyMonth,45,L
IL17,45,L
CA45,45,L
Plymouth,45,L
Delivering4MN,45,L
localhero,45,L
NationalDogDay,44,L
getcovered,44,L
Yemen,44,L
DefendDACA,44,L
JusticeForVanessaGuillen,44,L
TakeBackDay,44,L
SECUREAct,44,L
wagegap,44,L
affordablehousing,44,L
DDay75,44,L
SAFEAct,44,L
HurricaneDorian,44,L
Kavanaugh,44,L
MedicareforAll,44,L
SaveLWCF,44,L
GOPShutdown,44,L
CA11,44,L
flapol,44,L
WomenVeteransDay,43,L
NativeWomensEqualPay,43,L
ArborDay,43,L
PulseNightclub,43,L
StopGunViolence,43,L
BigOil,43,L
ProtectPregnantWorkers,43,L
KeepKidsFed,43,L
LowerCostsForCare,43,L
OurPowerOurMessage,43,L
HR5,43,L
RecapWithRick,43,L
FairHousingMonth,42,L
VRA,42,L
Holi,42,L
LatinaEqualPay,42,L
NATO,42,L
StopTheBans,42,L
CitizenshipDay,42,L
BIF,42,L
IIJA,42,L
FMLA,42,L
mtpol,42,L
DiaDeLosMuertos,42,L
CincoDeMayo,42,L
TrumpRussia,42,L
ProtectDREAMers,42,L
BlackGirlMagic,42,L
KoreanAmericanDay,42,L
JobsReport,42,L
NationalApprenticeshipAct,42,L
MD06,42,L
RenewUI,42,L
Pittsburgh,42,L
Tallahassee,42,L
mhchat,42,L
NationalApprenticeshipWeek,41,L
CountdownToMars,41,L
GoldStarMothersDay,41,L
PassWHPA,41,L
GunViolenceAwarenessMonth,41,L
WomensVote100,41,L
VaccinesWork,41,L
BREAKING,41,L
TransMilitaryBan,41,L
BanAssaultWeapons,41,L
StandWithPP,41,L
RosaParks,41,L
Inauguration,41,L
WHM,41,L
AbortionAccess,41,L
HBCUSTEAM,41,L
LIFTAmerica,41,L
BringBackOurGirls,41,L
Taiwan,41,L
InternTakeover,41,L
ROPA,41,L
CA52,41,L
IDAHOBIT,40,L
ChildCare,40,L
TrumpKnew,40,L
NationalRecoveryMonth,40,L
cleanenergy,40,L
CareIsEssential,40,L
RipCity,40,L
CHIP,40,L
ScientificSolutions,40,L
campaignfinancereform,40,L
Brooklyn,40,L
DeportedVeterans,40,L
BWCA,40,L
Springfield,40,L
NativeAmericanHeritageDay,39,L
MilitaryAppreciationMonth,39,L
WorldContraceptionDay,39,L
WorldImmunizationWeek,39,L
IRA,39,L
Artemis,39,L
LIHEAP,39,L
January6,39,L
VoteReady,39,L
Enough,39,L
SaveNetNeutrality,39,L
LoveIsLove,39,L
votingrights,39,L
Election2020,39,L
RestInPower,39,L
GoGreen,39,L
SaveTheInternet,39,L
DigitalDivide,39,L
TaxTheRich,39,L
AmericanMinersAct,39,L
EqualMarriage,39,L
GOPTaxPlan,39,L
AskDems,39,L
Christmas,39,L
ActforALS,39,L
AZ07,39,L
BoyleHeights,39,L
NewBedford,39,L
ForestHills,39,L
TuesdayswithTom,39,L
SlamTheScam,38,L
HungerActionMonth,38,L
HomeisHere,38,L
SmallBusinessBoom,38,L
Massachusetts,38,L
SavannasAct,38,L
UnfoldTheUniverse,38,L
ClimateEmergency,38,L
HealthcareProvidersSafetyAct,38,L
IE,38,L
PalmSunday,38,L
ProtectOurDemocracy,38,L
AmericaCOMPETESAct,38,L
ImpeachNow,38,L
WI03,38,L
NY19,38,L
ma10,38,L
IL02Proud,38,L
MilitarySpouseAppreciationDay,37,L
broadband,37,L
RecoverWildlife,37,L
WRDA,37,L
Nicaragua,37,L
ProtectX,37,L
HereToStay,37,L
WorldDiabetesDay,37,L
TreeofLife,37,L
Mueller,37,L
RIP,37,L
OceanShippingReformAct,37,L
FlashbackFriday,37,L
Georgia,37,L
KeepFamiliesTogetherAct,37,L
HurricaneFlorence,37,L
AHCA,37,L
ChibokGirls,37,L
NRA,37,L
NV03,37,L
MRRRI,37,L
copolitics,37,L
Maine,37,L
flattenthecurve,36,L
InflationReduction,36,L
Sudan,36,L
DemConvention,36,L
CountEveryVote,36,L
EndTheException,36,L
4profit,36,L
HolocaustMemorialDay,36,L
BeThere,36,L
WednesdayWisdom,36,L
ShanaTova,36,L
MasksForAll,36,L
NewDem,36,L
Juneteenth2022,36,L
budget,36,L
PA,36,L
ColoradoWildernessAct,36,L
IL01,36,L
ACTforALS,35,L
DCStatehoodNow,35,L
NoTaxBreaksForUnionBusting,35,L
DemolishDisabledPoverty,35,L
HumanRights,35,L
BlackBusinessMonth,35,L
InThisTogether,35,L
raisethewage,35,L
firefighters,35,L
PromiseKept,35,L
EqualAccess,35,L
SolvingtheClimateCrisis,35,L
PublicHealth,35,L
InfrastructureLaw,35,L
Israel,35,L
Uvalde,35,L
CA29,35,L
Paterson,35,L
Boggs,35,L
YearOfTheTiger,34,L
StayAtHome,34,L
NationalPublicHealthWeek,34,L
OpeningDay,34,L
NotOneMore,34,L
ReadAcrossAmerica,34,L
GunReformNow,34,L
CTC,34,L
ProtectTransTroops,34,L
CleanPowerPlan,34,L
January6thHearings,34,L
HurricaneHarvey,34,L
VAWA19,34,L
GetCoveredWA,34,L
MandelaDay,34,L
CongressionalBaseballGame,34,L
climate,34,L
VaxUp,34,L
CoffeeWithCarolyn,34,L
SuperTyphoonYutu,34,L
WA09,34,L
ROCProud,34,L
ManufacturingMonday,34,L
ManufacturingDay,33,L
LawEnforcementAppreciationDay,33,L
NationalGunViolenceAwarenessDay,33,L
WorldPolioDay,33,L
DontLookAway,33,L
Hartford,33,L
EnoughisEnough,33,L
EarthDay2021,33,L
EndCitizensUnited,33,L
MLK50,33,L
ImpeachmentTrial,33,L
ExtendUI,33,L
WomensMarch,33,L
ElPaso,33,L
JusticeForGeorgeFloyd,33,L
ThursdayThoughts,33,L
SuicidePreventionWeek,33,L
LGBTQI,33,L
SocSec85,33,L
September11th,33,L
JusticeinPolicingAct,33,L
SupportUkraine,33,L
GOPbudget,33,L
PriorAuth,33,L
SheWillRise,33,L
PutinPriceHike,33,L
smallbusiness,33,L
MyRightMyDecision,33,L
KeepItWild,33,L
PABudget,33,L
NJ5HometownHeroes,33,L
CA02,33,L
NY05,33,L
NY15,33,L
Elmhurst,33,L
VoltageValley,33,L
TeamTrahan,33,L
OurSpeech,33,L
DISCLOSE,32,L
NationalPreparednessMonth,32,L
Nowruz,32,L
LatinaHistoryDay,32,L
ChagSameach,32,L
TrumpTax,32,L
ForGeorgia,32,L
WomenInSTEM,32,L
NoBanNoWall,32,L
NoBillNoBreak,32,L
POWMIARecognitionDay,32,L
WageGap,32,L
txlege,32,L
education,32,L
science,32,L
MonumentsForAll,32,L
MentoringMonth,32,L
HometownHero,32,L
100DaysOf117th,32,L
SmallBusinesses,32,L
StandWithPublicWorkers,32,L
Priorities,32,L
ImpeachTrump,32,L
ShirleyChisholm,32,L
NSA,32,L
COVID19Vaccine,32,L
CovidVaccine,32,L
MiddleClassFirst,32,L
TeamGomez,32,L
WA08,32,L
MI08,32,L
NJ12,32,L
HR2590,32,L
cawater,32,L
L1C4,32,L
NationalVolunteerWeek,31,L
AmericaRecyclesDay,31,L
NursesWeek,31,L
MarriageEquality,31,L
UkrainianIndependenceDay,31,L
HappyFathersDay,31,L
CleanerCars,31,L
Ethiopia,31,L
ALS,31,L
COP25,31,L
MI,31,L
FirstStepAct,31,L
JerseyStrong,31,L
ProtectChaco,31,L
InThisTogetherOhio,31,L
housing,31,L
AmericaHasSpoken,31,L
tbt,31,L
ExIm4Jobs,31,L
StopIslamophobia,31,L
InspiredByHer,31,L
Durham,31,L
TeamCooper,31,L
Bellingham,31,L
JusticeGuarantee,31,L
VeteranServiceRecognitionAct,30,L
ADA32,30,L
January6thCommitteeHearings,30,L
FlipThe6th,30,L
ProtectTheVote,30,L
VotingRightsNow,30,L
COVID19HeroesFund,30,L
Jan6th,30,L
RAWA,30,L
getvaccinated,30,L
2021townhall,30,L
WellsFargo,30,L
CoastGuard,30,L
AUMF,30,L
SupremeCourt,30,L
25thAmendment,30,L
MinorityHealthMonth,30,L
CWA50,30,L
COMPETESAct,30,L
SingleParentPenalty,30,L
AimHigher,30,L
SocialSecurityFairnessAct,30,L
IL11,30,L
MS02,30,L
TeamNikema,30,L
ActForWomen,29,L
SaferCommunitiesAct,29,L
TransRightsAreHumanRights,29,L
GIBill,29,L
votebymail,29,L
Belarus,29,L
SanBernardino,29,L
StopHIVTogether,29,L
TulsaRaceMassacre,29,L
HR51,29,L
TradeUp,29,L
PurpleHeart,29,L
BlackHistory,29,L
EssentialWorkers,29,L
veteran,29,L
MSDstrong,29,L
January6thCommission,29,L
NC12,29,L
KetanjiBrownJackson,29,L
ImpeachmentInquiry,29,L
RepublicanAgenda,29,L
ParisClimateAgreement,29,L
INVESTinAmerica,29,L
OnWednesdaysWeWearPink,29,L
FosterYouthShadowDay,29,L
1MillionKids,29,L
ClimateRestart,29,L
JobsandJustice,29,L
Surfside,29,L
Fresno,29,L
MD,29,L
Bayside,29,L
Pomona,29,L
NationalMammographyDay,28,L
HandsOffMyBC,28,L
YomHashoah,28,L
EndTitle42,28,L
PiDay,28,L
ThrowbackThursday,28,L
RoeVsWade,28,L
ChamberofCarbon,28,L
RefugeesWelcome,28,L
ThxACA,28,L
ProtectTheTongass,28,L
JuneTeenth2021,28,L
StandWithUkraine,28,L
FairHousingAct,28,L
WHConfHungerHealth,28,L
OneNationOneTeam,28,L
OpioidEpidemic,28,L
immigrants,28,L
NorthKorea,28,L
PTSD,28,L
Guatemala,28,L
OnWisconsin,28,L
MadeInWI,28,L
HispanicNursesDay,28,L
ProtectAbortionAccess,28,L
SocialDistancing,28,L
SubEnergy,28,L
BipartisanInfrastructureBill,28,L
AbortionIsHealthcare,28,L
CentralCoast,28,L
immigrationreform,28,L
